partType,name,image,url,sizeType,storageType,brand,socket,speed,coreCount,threadCount,power,VRAM,resolution,size,space,productId,precio_ficticio,price_category
psu,Cougar COUGAR-1000CMX 1000 W 80+ Bronze Certified ATX Power Supply (COUGAR-1000CMX),https://m.media-amazon.com/images/I/41eChGoDoZL.jpg,https://pcpartpicker.com/product/zKrG3C/cougar-power-supply-cougar1000cmx,ATX,,,,,,,1000.0,,,,,11544,74.5749759073683,barato
motherboard,Biostar X470GT8 ATX AM4 Motherboard (X470GT8),https://cdna.pcpartpicker.com/static/forever/images/product/83d69e0c3fec315506fcb4ccadc42369.256p.jpg,https://pcpartpicker.com/product/rVfhP6/biostar-x470gt8-atx-am4-motherboard-x470gt8,ATX,,AMD,AM4,,,,,,,,,9358,108.31228190415142,barato
psu,Thermaltake TOUGHPOWER PF1 ARGB 1050 W 80+ Platinum Certified Fully Modular ATX Power Supply (PS-TPD-1050F3FAPU-1),https://cdna.pcpartpicker.com/static/forever/images/product/9bd27d187b7a01ce2f8470c37e986b05.256p.jpg,https://pcpartpicker.com/product/hw6qqs/thermaltake-toughpower-pf1-argb-1050-w-80-platinum-certified-fully-modular-atx-power-supply-ps-tpd-1050f3fapu-1,ATX,,,,,,,1050.0,,,,,11646,358.3297622142247,muy caro
storage,"Inland Platinum 1.024 TB 2.5"" Solid State Drive (618996739332)",https://m.media-amazon.com/images/I/41s2RrtJ3SL.jpg,https://pcpartpicker.com/product/Pp6p99/inland-platinum-1024-tb-25-solid-state-drive-618996739332,,SATA,,,,,,,,,,1000.0,13000,124.3883994681816,barato
storage,Corsair CSSD-F4000GBMP600PHX 4 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (CSSD-F4000GBMP600PHX),https://cdna.pcpartpicker.com/static/forever/images/product/eb771ed624b938d992adbd8783d2cc3b.256p.jpg,https://pcpartpicker.com/product/Q2jBD3/corsair-4-tb-m2-2280-nvme-solid-state-drive-cssd-f4000gbmp600phx,,NVME,,,,,,,,,,2000.0,12760,131.4378209002735,barato
cpu,Intel Core i7-980 3.333 GHz 6-Core Processor (BX80613I7980),https://images-na.ssl-images-amazon.com/images/I/51gavFRmmQL.jpg,https://pcpartpicker.com/product/GTkD4D/intel-cpu-bx80613i7980,,,Intel,LGA 1151,3.333,8.0,8.0,65.0,,,,,2592,476.43509827931035,caro
storage,"TEAMGROUP T-Force Delta RGB 250 GB 2.5"" Solid State Drive (T253TR250G3C413)",https://cdna.pcpartpicker.com/static/forever/images/product/da3abb8b2dcd2e68dce78ea50c51a5ff.256p.jpg,https://pcpartpicker.com/product/vCtQzy/team-t-force-delta-rgb-250gb-25-solid-state-drive-t253tr250g3c413,,SATA,,,,,,,,,,250.0,12802,119.98015090351595,barato
memory,ADATA AD4U266638G19-S 8 GB (1 x 8 GB) DDR4-2666 CL19 Memory (AD4U266638G19-S),https://cdna.pcpartpicker.com/static/forever/images/product/d0284aebe543b46679e30aadd523b1c6.256p.jpg,https://pcpartpicker.com/product/NJzkcf/adata-8-gb-1-x-8-gb-ddr4-2666-memory-ad4u266638g19-s,,DDR4,,,,,,,,,8.0,,6349,41.34902266946369,barato
psu,CoolMax ZU-1000B 1000 W 80+ Bronze Certified Semi-modular ATX Power Supply (ZU-1000B),https://m.media-amazon.com/images/I/31mL0F6YlGL.jpg,https://pcpartpicker.com/product/cnfp99/coolmax-power-supply-zu1000b,ATX,,,,,,,1000.0,,,,,11522,52.95090821742867,barato
storage,ADATA XPG GAMMIX S70 Blade 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (AGAMMIXS70B-1T-CS),https://cdna.pcpartpicker.com/static/forever/images/product/5a1578f5dbff7c6c5b2a6a29663d3293.256p.jpg,https://pcpartpicker.com/product/gvvdnQ/adata-xpg-gammix-s70-blade-1-tb-m2-2280-nvme-solid-state-drive-agammixs70b-1t-cs,,NVME,,,,,,,,,,1000.0,12075,124.56034103458128,barato
gpu,Asus STRIX GAMING Advanced GeForce RTX 2080 SUPER 8 GB Video Card (ROG-STRIX-RTX2080S-A8G-GAMING),https://cdna.pcpartpicker.com/static/forever/images/product/77f57ff3fff1139ea64085490cb7f8b8.256p.jpg,https://pcpartpicker.com/product/sKZzK8/asus-geforce-rtx-2080-super-8-gb-strix-gaming-advanced-video-card-rog-strix-rtx2080s-a8g-gaming,,,NVIDIA,,,,,250.0,8.0,1080p,,,3717,432.19362256830664,intermedio
gpu,Asus DUAL EVO OC GeForce RTX 2070 SUPER 8 GB Video Card (DUAL-RTX2070S-O8G-EVO),https://cdna.pcpartpicker.com/static/forever/images/product/9f3abca9f76a164dec8d1d2e01f57a56.256p.jpg,https://pcpartpicker.com/product/cNGnTW/asus-geforce-rtx-2070-super-8-gb-dual-evo-oc-video-card-dual-rtx2070s-o8g-evo,,,NVIDIA,,,,,200.0,8.0,1080p,,,3599,347.8485664334698,intermedio
psu,Deepcool PM600D 600 W 80+ Gold Certified ATX Power Supply (R-PM600D-FA0B-US),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/v8rqqs/deepcool-pm600d-600-w-80-gold-certified-atx-power-supply-r-pm600d-fa0b-us,ATX,,,,,,,600.0,,,,,10327,153.7626988323211,caro
motherboard,MSI 785GTM-E45 Micro ATX AM3/AM2+/AM2 Motherboard (785GTM-E45),https://images-na.ssl-images-amazon.com/images/I/61AsULydLmL.jpg,https://pcpartpicker.com/product/k9zv6h/msi-motherboard-785gtme45,ATX,,AMD,AM3,,,,,,,,,8910,138.53845621412205,barato
storage,PNY CS2241 1 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (M280CS2241-1TB-CL),https://cdna.pcpartpicker.com/static/forever/images/product/3fc0cebea011952b5ccdfcf28c99b221.256p.jpg,https://pcpartpicker.com/product/6gsV3C/pny-cs2241-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-m280cs2241-1tb-cl,,NVME,,,,,,,,,,1000.0,12211,311.15487348945345,caro
gpu,Asus STRIX GAMING GeForce RTX 2070 SUPER 8 GB Video Card (ROG-STRIX-RTX2070S-8G-GAMING),https://cdna.pcpartpicker.com/static/forever/images/product/fffa4641796b400c54b8707ff30f74ec.256p.jpg,https://pcpartpicker.com/product/sjXYcf/asus-geforce-rtx-2070-super-8-gb-strix-gaming-video-card-rog-strix-rtx2070s-8g-gaming,,,NVIDIA,,,,,200.0,8.0,1080p,,,3634,439.52680841355703,intermedio
memory,Corsair Vengeance RGB RT 256 GB (8 x 32 GB) DDR4-3600 CL18 Memory (CMN256GX4M8Z3600C18),https://m.media-amazon.com/images/I/41OL46qmV6L.jpg,https://pcpartpicker.com/product/D3WzK8/corsair-vengeance-rgb-rt-256-gb-8-x-32-gb-ddr4-3600-cl18-memory-cmn256gx4m8z3600c18,,DDR4,,,,,,,,,256.0,,6034,45.79388291810257,barato
storage,PNY CS1031 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (M280CS1031-1TB-CL),https://m.media-amazon.com/images/I/31z8MzKBELL.jpg,https://pcpartpicker.com/product/ZCJp99/pny-cs1031-1-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-m280cs1031-1tb-cl,,NVME,,,,,,,,,,1000.0,12118,426.6159256336724,caro
psu,Thermaltake Smart 650 W 80+ Bronze Certified ATX Power Supply (SP-650PCBUS),https://m.media-amazon.com/images/I/51W6hs3ESrL.jpg,https://pcpartpicker.com/product/Wk2kcf/thermaltake-power-supply-sp650pcbus,ATX,,,,,,,650.0,,,,,10477,51.24838253072062,barato
motherboard,Asus TUF GAMING B550-PLUS WIFI II ATX AM4 Motherboard (TUF GAMING B550-PLUS WIFI II),https://m.media-amazon.com/images/I/51G+lOc7dEL.jpg,https://pcpartpicker.com/product/pLNxFT/asus-tuf-gaming-b550-plus-wifi-ii-atx-am4-motherboard-tuf-gaming-b550-plus-wifi-ii,ATX,,AMD,AM4,,,,,,,,,8961,58.165577832036455,barato
psu,CoolMax ZU-700B 700 W 80+ Bronze Certified Semi-modular ATX Power Supply (ZU-700B),https://m.media-amazon.com/images/I/21kbmZyx9cL.jpg,https://pcpartpicker.com/product/hTLypg/coolmax-power-supply-zu700b,ATX,,,,,,,700.0,,,,,10758,67.1447905368006,barato
storage,Crucial P5 500 GB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive (CT500P5SSD8),https://cdna.pcpartpicker.com/static/forever/images/product/0054b5551c98eef2dfe7776fbd3ea95a.256p.jpg,https://pcpartpicker.com/product/sCn8TW/crucial-p5-500-gb-m2-2280-nvme-solid-state-drive-ct500p5ssd8,,NVME,,,,,,,,,,500.0,11954,102.35120159068275,barato
psu,Rosewill Capstone 750 W 80+ Gold Certified ATX Power Supply (CAPSTONE-750),https://m.media-amazon.com/images/I/41PclzcPH7L.jpg,https://pcpartpicker.com/product/32dqqs/rosewill-power-supply-capstone750,ATX,,,,,,,750.0,,,,,10972,227.48025533935436,caro
motherboard,MSI MPG Z790 CARBON WIFI ATX LGA1700 Motherboard (MPG Z790 CARBON WIFI),https://cdna.pcpartpicker.com/static/forever/images/product/36590754ecaedc708cd647160af63d72.256p.jpg,https://pcpartpicker.com/product/YhVmP6/msi-mpg-z790-carbon-wifi-atx-lga1700-motherboard-mpg-z790-carbon-wifi,ATX,,Intel,LGA 1700,,,,,,,,,8195,64.96900997655729,barato
motherboard,MSI PRO B760M-A DDR4 II Micro ATX LGA1700 Motherboard (PRO B760M-A DDR4 II),https://static/forever/img/no-image.png,https://pcpartpicker.com/product/3jGhP6/msi-pro-b760m-a-ddr4-ii-micro-atx-lga1700-motherboard-pro-b760m-a-ddr4-ii,ATX,,Intel,LGA 1700,,,,,,,,,8553,52.35097348747523,barato
psu,Phanteks PH-P750GS 750 W 80+ Gold Certified ATX Power Supply (PH-P750GS),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/7mdxFT/phanteks-750-w-80-gold-certified-atx-power-supply-ph-p750gs,ATX,,,,,,,750.0,,,,,10997,229.95244757708133,caro
psu,Corsair HX1050 1050 W 80+ Gold Certified Semi-modular ATX Power Supply (CMPSU-1050HX),https://m.media-amazon.com/images/I/41wLWGFVY1L.jpg,https://pcpartpicker.com/product/9dh9TW/corsair-power-supply-cmpsu1050hx,ATX,,,,,,,1050.0,,,,,11639,212.39363291966373,caro
memory,Crucial CT2K16G48C40S5 32 GB (2 x 16 GB) DDR5-4800 SODIMM CL40 Memory (CT2K16G48C40S5),https://cdna.pcpartpicker.com/static/forever/images/product/37e6eb23a557060f0bb4a6f6693e4bb2.256p.jpg,https://pcpartpicker.com/product/Ty4Zxr/crucial-ct2k16g48c40s5-32-gb-2-x-16-gb-ddr5-4800-sodimm-cl40-memory-ct2k16g48c40s5,,DDR5,,,,,,,,,32.0,,7048,40.681059771324335,barato
motherboard,Gigabyte GA-H170-GAMING 3 ATX LGA1151 Motherboard (GA-H170-GAMING 3),https://m.media-amazon.com/images/I/519uxwS5wRL.jpg,https://pcpartpicker.com/product/wBZ2FT/gigabyte-motherboard-gah170gaming3,ATX,,Intel,LGA 1151,,,,,,,,,7341,127.64893928346265,barato
gpu,Asus DUAL GeForce RTX 4060 8 GB Video Card (dual-rtx4060-8g),https://cdna.pcpartpicker.com/static/forever/images/product/06c2b9b4a5a039fbbbe4d9c13c8e4caf.256p.jpg,https://pcpartpicker.com/product/tZ26Mp/asus-dual-geforce-rtx-4060-8-gb-video-card-dual-rtx4060-8g,,,NVIDIA,,,,,120.0,8.0,1080p/1440p,,,4085,878.266358273377,muy caro
psu,Silverstone Nightjar 400 W 80+ Bronze Certified Fanless ATX Power Supply (ST40NF),https://images-na.ssl-images-amazon.com/images/I/41lvqJLmb4L.jpg,https://pcpartpicker.com/product/kKmLrH/silverstone-power-supply-st40nf,ATX,,,,,,,400.0,,,,,9657,63.11393417317039,barato
gpu,PowerColor Fighter OC Radeon RX 6800 16 GB Video Card (AXRX 6800 16GBD6-3DH/OC),https://cdna.pcpartpicker.com/static/forever/images/product/88628294c3bdc4527fea7f58a6a24d79.256p.jpg,https://pcpartpicker.com/product/qHfFf7/powercolor-radeon-rx-6800-16-gb-fighter-oc-video-card-axrx-6800-16gbd6-3dhoc,,,AMD,,,,,300.0,16.0,1440p/4K,,,5273,484.05918533414126,intermedio
motherboard,Asus TUF GAMING B450M-PLUS II Micro ATX AM4 Motherboard (TUF GAMING B450M-PLUS II),https://cdna.pcpartpicker.com/static/forever/images/product/68305fa9e238881f1a689561a3170724.256p.jpg,https://pcpartpicker.com/product/DYNxFT/asus-tuf-gaming-b450m-plus-ii-micro-atx-am4-motherboard-tuf-gaming-b450m-plus-ii,ATX,,AMD,AM4,,,,,,,,,9045,78.59327062506749,barato
psu,Xilence Performance A+ III 550 W 80+ Bronze Certified ATX Power Supply (XN083),https://cdna.pcpartpicker.com/static/forever/images/product/dedd744011a7b2348735f4c3e121d3d4.256p.jpg,https://pcpartpicker.com/product/RCWBD3/xilence-performance-aiii-550-w-80-bronze-certified-atx-power-supply-xn083,ATX,,,,,,,550.0,,,,,10066,71.83208916229765,barato
memory,Kingston FURY Beast 16 GB (2 x 8 GB) DDR4-2666 CL16 Memory (KF426C16BBK2/16),https://cdna.pcpartpicker.com/static/forever/images/product/ef3a93b69705225da76f104ce2ca6fe4.256p.jpg,https://pcpartpicker.com/product/zGZ9TW/kingston-fury-beast-16-gb-2-x-8-gb-ddr4-2666-cl16-memory-kf426c16bbk216,,DDR4,,,,,,,,,16.0,,6324,45.04763417081139,barato
memory,PNY XLR8 32 GB (2 x 16 GB) DDR4-3600 CL18 Memory (MD32GK2D4360018LP),https://cdna.pcpartpicker.com/static/forever/images/product/adb3cb3122e098630f47233e085ba4ae.256p.jpg,https://pcpartpicker.com/product/rTkWGX/pny-xlr8-32-gb-2-x-16-gb-ddr4-3600-cl18-memory-md32gk2d4360018lp,,DDR4,,,,,,,,,32.0,,6523,55.61426493825616,barato
gpu,EVGA FTW GAMING ACX 3.0 GeForce GTX 1080 8 GB Video Card (08G-P4-6286),https://cdna.pcpartpicker.com/static/forever/images/product/67d4cdfe2e29c79407953dccad95d337.256p.jpg,https://pcpartpicker.com/product/bNcMnQ/evga-video-card-08gp46286,,,NVIDIA,,,,,175.0,8.0,1080p,,,3502,245.39262567563145,barato
storage,PNY CS3140 4 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (M280CS3140-4TB-RB),https://m.media-amazon.com/images/I/41PXlqEp3uL.jpg,https://pcpartpicker.com/product/4P92FT/pny-cs3140-4-tb-m2-2280-nvme-solid-state-drive-m280cs3140-4tb-rb,,NVME,,,,,,,,,,2000.0,12745,124.06232103534738,barato
psu,OCZ Z Series Gold 850 W 80+ Gold Certified Semi-modular ATX Power Supply (OCZZ850M),https://m.media-amazon.com/images/I/51-GQphD-pL.jpg,https://pcpartpicker.com/product/bzckcf/ocz-power-supply-oczz850m,ATX,,,,,,,850.0,,,,,11355,208.94989253601005,caro
storage,"Seagate Constellation ES 2 TB 3.5"" 7200 RPM Internal Hard Drive (ST2000NM0011)",https://m.media-amazon.com/images/I/51Jo4e0NpsL.jpg,https://pcpartpicker.com/product/KDW9TW/seagate-internal-hard-drive-st2000nm0011,,HDD,,,,,,,,,,2000.0,13915,104.21498078684857,barato
gpu,Zotac GAMING AMP GeForce RTX 3060 12GB 12 GB Video Card (ZT-A30600F-10P),https://cdna.pcpartpicker.com/static/forever/images/product/d2cfb89d9edbb3e8427e81df4159c2d4.256p.jpg,https://pcpartpicker.com/product/DXH7YJ/zotac-geforce-rtx-3060-12-gb-gaming-amp-video-card-zt-a30600f-10p,,,NVIDIA,,,,,170.0,12.0,1080p,,,4002,652.3464107234147,caro
gpu,Gigabyte EAGLE GeForce RTX 3070 8 GB Video Card (GV-N3070EAGLE-8GD),https://cdna.pcpartpicker.com/static/forever/images/product/bdcb69e922f646d6a946d3a76374d35a.256p.jpg,https://pcpartpicker.com/product/rgvqqs/gigabyte-geforce-rtx-3070-8-gb-eagle-video-card-gv-n3070eagle-8gd,,,NVIDIA,,,,,300.0,8.0,1440p,,,4222,610.0972332551245,caro
storage,"Western Digital Blue 2 TB 3.5"" 7200 RPM Internal Hard Drive (WD20EZBX)",https://cdna.pcpartpicker.com/static/forever/images/product/0b9bfd76b0d511a6eff3730d12d5f95c.256p.jpg,https://pcpartpicker.com/product/gHNxFT/western-digital-wd-blue-2-tb-35-7200rpm-internal-hard-drive-wd20ezbx,,HDD,,,,,,,,,,2000.0,13862,52.755700166210005,barato
cpu,Intel Core i3-7300 4 GHz Dual-Core Processor (BX80677I37300),https://m.media-amazon.com/images/I/41QVRVRgLDL.jpg,https://pcpartpicker.com/product/XQM323/intel-core-i3-7300-40ghz-dual-core-processor-bx80677i37300,,,Intel,LGA 1151,4.0,2.0,4.0,50.0,,,,,2449,144.103058320174,barato
memory,TEAMGROUP Elite 16 GB (2 x 8 GB) DDR3-1600 CL11 Memory (TED316G1600C11DC01),https://cdna.pcpartpicker.com/static/forever/images/product/8a0511de4e8375f88bb6f81276819b86.256p.jpg,https://pcpartpicker.com/product/6fXYcf/team-elite-16-gb-2-x-8-gb-ddr3-1600-cl11-memory-ted316g1600c11dc01,,DDR3,,,,,,,,,16.0,,5427,61.899422253303925,barato
storage,"Samsung 750 EVO 250 GB 2.5"" Solid State Drive (MZ-750250BW)",https://m.media-amazon.com/images/I/51qX1xU4suL.jpg,https://pcpartpicker.com/product/Ck98TW/samsung-internal-hard-drive-mz750250bw,,SATA,,,,,,,,,,250.0,12775,105.2006915931155,barato
motherboard,ASRock B550M Pro4 Micro ATX AM4 Motherboard (B550M Pro4),https://cdna.pcpartpicker.com/static/forever/images/product/472d12f3f649d3c11155e02f9fd70e22.256p.jpg,https://pcpartpicker.com/product/NT7p99/asrock-b550m-pro4-micro-atx-am4-motherboard-b550m-pro4,ATX,,AMD,AM4,,,,,,,,,8963,103.47555953398148,barato
storage,Kingston NV2 2 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (SNV2S/2000G),https://cdna.pcpartpicker.com/static/forever/images/product/f1af66b97ac908b094775b859ce9d33e.256p.jpg,https://pcpartpicker.com/product/3QXJ7P/kingston-nv2-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-snv2s2000g,,NVME,,,,,,,,,,2000.0,12441,146.51044802200016,barato
psu,be quiet! STRAIGHT POWER E9 | 400W 400 W 80+ Gold Certified ATX Power Supply (BN190),https://m.media-amazon.com/images/I/51qg-fzhy8L.jpg,https://pcpartpicker.com/product/Gx7wrH/be-quiet-power-supply-bn190,ATX,,,,,,,400.0,,,,,9659,231.95845977304606,caro
storage,"Intel 510 250 GB 2.5"" Solid State Drive (SSDSC2MH250A2K5)",https://images-na.ssl-images-amazon.com/images/I/41LdN6Gnm8L.jpg,https://pcpartpicker.com/product/hqZQzy/intel-internal-hard-drive-ssdsc2mh250a2k5,,SATA,,,,,,,,,,250.0,12795,143.6673291622775,barato
memory,G.Skill Ripjaws 8 GB (2 x 4 GB) DDR3-1333 CL9 Memory (F3-10666CL9D-8GBRL),https://m.media-amazon.com/images/I/51iqyEmS0kL.jpg,https://pcpartpicker.com/product/9xMFf7/gskill-memory-f310666cl9d8gbrl,,DDR3,,,,,,,,,8.0,,5542,50.44797620880115,barato
memory,TEAMGROUP Elite Plus 32 GB (2 x 16 GB) DDR5-4800 CL40 Memory (TPSD532G4800HC40DC01),https://cdna.pcpartpicker.com/static/forever/images/product/76b923979a8be3f4964b5f44f9b80b33.256p.jpg,https://pcpartpicker.com/product/FvBG3C/teamgroup-elite-plus-32-gb-2-x-16-gb-ddr5-4800-cl40-memory-tpsd532g4800hc40dc01,,DDR5,,,,,,,,,32.0,,7063,62.83119750182271,barato
psu,Sentey ERP-500-SMR 500 W Fully Modular ATX Power Supply (ERP-500-SMR),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/ww4gXL/sentey-power-supply-erp500smr,ATX,,,,,,,500.0,,,,,9969,58.012301280908616,barato
psu,be quiet! Straight Power 10 CM 800 W 80+ Gold Certified Semi-modular ATX Power Supply (BN237),https://cdna.pcpartpicker.com/static/forever/images/product/2399e419ce40483a41406c7582d40574.256p.jpg,https://pcpartpicker.com/product/FykwrH/be-quiet-power-supply-bn237,ATX,,,,,,,800.0,,,,,11114,192.32740042922177,caro
psu,SeaSonic PRIME AIRTOUCH 850 W 80+ Gold Certified Fully Modular ATX Power Supply (SSR-850GD-AIRTOUCH),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/6Qx2FT/seasonic-prime-airtouch-850w-80-gold-certified-fully-modular-atx-power-supply-ssr-850gd-airtouch,ATX,,,,,,,850.0,,,,,11391,196.07807163526763,caro
storage,Western Digital Black SN850X 2 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (WDS200T2X0E),https://cdna.pcpartpicker.com/static/forever/images/product/8e6dbae8a0f3c6572216c8758ce5a0b5.256p.jpg,https://pcpartpicker.com/product/crKKHx/western-digital-black-sn850x-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-wds200t2x0e,,NVME,,,,,,,,,,2000.0,12440,121.42521717412788,barato
memory,Corsair Vengeance RGB Pro SL 32 GB (2 x 16 GB) DDR4-3200 CL16 Memory (CMH32GX4M2E3200C16),https://m.media-amazon.com/images/I/41rQw+pBMLL.jpg,https://pcpartpicker.com/product/D8FKHx/corsair-vengeance-rgb-pro-sl-32-gb-2-x-16-gb-ddr4-3200-cl16-memory-cmh32gx4m2e3200c16,,DDR4,,,,,,,,,32.0,,6275,64.14251465989935,barato
motherboard,Asus ProART Z490-CREATOR 10G ATX LGA1200 Motherboard (ProART Z490-CREATOR 10G),https://cdna.pcpartpicker.com/static/forever/images/product/6d79c7dfefe021f56fc057d2985c4831.256p.jpg,https://pcpartpicker.com/product/VmK2FT/asus-proart-z490-creator-10g-atx-lga1200-motherboard-proart-z490-creator-10g,ATX,,Intel,LGA 1200,,,,,,,,,8024,95.61764824375368,barato
memory,AMD RG2133 Gamer 16 GB (4 x 4 GB) DDR3-2133 CL10 Memory (AG316G2130U1Q),https://images-na.ssl-images-amazon.com/images/I/518p4ePq0rL.jpg,https://pcpartpicker.com/product/Lrdqqs/amd-memory-ag316g2130u1q,,DDR3,,,,,,,,,16.0,,5485,53.541622459660076,barato
gpu,Asus ROG-STRIX-LC-RX6900XT-T16G-GAMING Radeon RX 6900 XT 16 GB Video Card (ROG-STRIX-LC-RX6900XT-T16G-GAMING),https://m.media-amazon.com/images/I/41PkGxZ-B-S.jpg,https://pcpartpicker.com/product/wtM48d/asus-radeon-rx-6900-xt-16-gb-video-card-rog-strix-lc-rx6900xt-t16g-gaming,,,AMD,,,,,300.0,16.0,4K,,,5340,414.5743681092066,intermedio
gpu,Asus Expedition OC GeForce GTX 1050 Ti 4 GB Video Card (EX-GTX1050TI-O4G),https://m.media-amazon.com/images/I/51s-moa-k6L.jpg,https://pcpartpicker.com/product/yLKhP6/asus-geforce-gtx-1050-ti-4gb-expedition-oc-video-card-ex-gtx1050ti-o4g,,,NVIDIA,,,,,75.0,4.0,1080p,,,2994,296.77619806420205,barato
motherboard,ASRock Z490 Phantom Gaming 4/2.5G ATX LGA1200 Motherboard (Z490 Phantom Gaming 4/2.5G),https://cdna.pcpartpicker.com/static/forever/images/product/c0c13044e9229b9512cc8c8144fc9c60.256p.jpg,https://pcpartpicker.com/product/JyRgXL/asrock-z490-phantom-gaming-425g-atx-lga1200-motherboard-z490-phantom-gaming-425g,ATX,,Intel,LGA 1200,,,,,,,,,8082,116.63279121370839,barato
memory,Kingston KVR1333D3N9K4/32G 32 GB (4 x 8 GB) DDR3-1333 CL9 Memory (KVR1333D3N9K4/32G),https://m.media-amazon.com/images/I/41-yvDjxp+L.jpg,https://pcpartpicker.com/product/MRjG3C/kingston-memory-kvr1333d3n9k432g,,DDR3,,,,,,,,,32.0,,5872,44.90136639627107,barato
cpu,AMD Phenom II X2 555 Black 3.2 GHz Dual-Core Processor (HDZ555WFGMBOX),https://images-na.ssl-images-amazon.com/images/I/31MgxlpeemL.jpg,https://pcpartpicker.com/product/x3JwrH/amd-cpu-hdz555wfgmbox,,,AMD,AM3,3.2,2.0,2.0,80.0,,,,,2769,146.22553185257425,barato
gpu,PNY VERTO GeForce RTX 4070 12 GB Video Card (VCG407012DFXPB1),https://m.media-amazon.com/images/I/41IxtKnAfrL.jpg,https://pcpartpicker.com/product/PW3NnQ/pny-verto-geforce-rtx-4070-12-gb-video-card-vcg407012dfxpb1,,,NVIDIA,,,,,250.0,12.0,1440p,,,4401,2007.8779828701227,muy caro
storage,Samsung 990 Pro w/Heatsink 4 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive (MZ-V9P4T0CW),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/VWxRsY/samsung-990-pro-heatsink-4-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-mz-v9p4t0cw,,NVME,,,,,,,,,,2000.0,12718,143.88966517433016,barato
gpu,EVGA XC HYBRID GAMING GeForce RTX 2080 SUPER 8 GB Video Card (08G-P4-3188-KR),https://cdna.pcpartpicker.com/static/forever/images/product/4bb4436f567f70e380671a9fcd2e1764.256p.jpg,https://pcpartpicker.com/product/wD848d/evga-geforce-rtx-2080-super-8-gb-xc-hybrid-gaming-video-card-08g-p4-3188-kr,,,NVIDIA,,,,,250.0,8.0,1080p,,,3759,330.78908988340885,intermedio
memory,G.Skill Trident Z5 RGB 64 GB (2 x 32 GB) DDR5-6400 CL32 Memory (F5-6400J3239G32GX2-TZ5RK),https://cdna.pcpartpicker.com/static/forever/images/product/e5d0d71b07fa16cc1ac7eb3c676a7831.256p.jpg,https://pcpartpicker.com/product/636p99/gskill-trident-z5-rgb-64-gb-2-x-32-gb-ddr5-6400-cl32-memory-f5-6400j3239g32gx2-tz5rk,,DDR5,,,,,,,,,64.0,,6528,30.92009100404631,barato
motherboard,Gigabyte GA-Z170X-Gaming GT ATX LGA1151 Motherboard (GA-Z170X-Gaming GT),https://m.media-amazon.com/images/I/513xPPjCJOL.jpg,https://pcpartpicker.com/product/QvWrxr/gigabyte-motherboard-gaz170xgaminggt,ATX,,Intel,LGA 1151,,,,,,,,,7639,117.82070831951717,barato
